Serial No,Timestamp,Temperature,Humidity,latitude,longitude
1393153256,2014/02/23 16:30:56,27.4,42,13.00361,77.61818
1393153565,2014/02/23 16:36:05,27.5,42,13.00361,77.61818
1393153872,2014/02/23 16:41:12,27.5,42,13.00361,77.61818
1393154179,2014/02/23 16:46:19,27.5,42,13.00361,77.61818
1393154487,2014/02/23 16:51:27,27.4,42,13.00361,77.61818
1393154795,2014/02/23 16:56:35,27.4,42,13.00361,77.61818
1393155052,2014/02/23 17:00:52,27.4,42,13.00361,77.61818
1393155358,2014/02/23 17:05:58,27.3,42,13.00361,77.61818
1393155666,2014/02/23 17:11:06,27.3,43,13.00361,77.61818
1393155972,2014/02/23 17:16:12,27.3,43,13.00361,77.61818
1393156280,2014/02/23 17:21:20,27.3,43,13.00361,77.61818
1393156589,2014/02/23 17:26:29,27.3,43,13.00361,77.61818
1393156896,2014/02/23 17:31:36,27.2,43,13.00361,77.61818
1393157203,2014/02/23 17:36:43,27.2,43,13.00361,77.61818
1393157511,2014/02/23 17:41:51,27.1,43,13.00361,77.61818
1393157819,2014/02/23 17:46:59,27.1,43,13.00361,77.61818
1393158075,2014/02/23 17:51:15,27.2,43,13.00361,77.61818
1393158383,2014/02/23 17:56:23,27.3,42,13.00361,77.61818
1393158691,2014/02/23 18:01:31,27.3,42,13.00361,77.61818
1393158998,2014/02/23 18:06:38,27.3,42,13.00361,77.61818
1393159306,2014/02/23 18:11:46,27.2,43,13.00361,77.61818
1393159613,2014/02/23 18:16:53,27,43,13.00361,77.61818
1393159920,2014/02/23 18:22:00,26.9,43,13.00361,77.61818
1393160229,2014/02/23 18:27:09,26.8,43,13.00361,77.61818
1393160536,2014/02/23 18:32:16,26.7,43,13.00361,77.61818
1393160844,2014/02/23 18:37:24,26.6,43,13.00361,77.61818
1393161152,2014/02/23 18:42:32,26.6,44,13.00361,77.61818
1393161458,2014/02/23 18:47:38,26.5,44,13.00361,77.61818
1393161766,2014/02/23 18:52:46,26.4,44,13.00361,77.61818
1393162023,2014/02/23 18:57:03,26.3,44,13.00361,77.61818
1393162331,2014/02/23 19:02:11,26.2,44,13.00361,77.61818
1393162638,2014/02/23 19:07:18,26.2,45,13.00361,77.61818
1393162946,2014/02/23 19:12:26,26.1,45,13.00361,77.61818
1393163253,2014/02/23 19:17:33,26,45,13.00361,77.61818
1393163560,2014/02/23 19:22:40,26,45,13.00361,77.61818
1393163868,2014/02/23 19:27:48,25.9,45,13.00361,77.61818
1393164176,2014/02/23 19:32:56,25.9,45,13.00361,77.61818
1393164483,2014/02/23 19:38:03,25.8,45,13.00361,77.61818
1393164791,2014/02/23 19:43:11,25.8,45,13.00361,77.61818
1393165098,2014/02/23 19:48:18,25.7,45,13.00361,77.61818
1393165406,2014/02/23 19:53:26,25.7,45,13.00361,77.61818
1393165714,2014/02/23 19:58:34,25.6,46,13.00361,77.61818
1393165970,2014/02/23 20:02:50,25.6,46,13.00361,77.61818
1393166278,2014/02/23 20:07:58,25.5,46,13.00361,77.61818
1393166585,2014/02/23 20:13:05,25.5,47,13.00361,77.61818
1393166893,2014/02/23 20:18:13,25.4,47,13.00361,77.61818
1393167200,2014/02/23 20:23:20,25.4,48,13.00361,77.61818
1393167508,2014/02/23 20:28:28,25.3,48,13.00361,77.61818
1393167816,2014/02/23 20:33:36,25.2,48,13.00361,77.61818
1393168123,2014/02/23 20:38:43,25.2,48,13.00361,77.61818
1393168431,2014/02/23 20:43:51,25.1,49,13.00361,77.61818
1393168739,2014/02/23 20:48:59,25,49,13.00361,77.61818
1393169046,2014/02/23 20:54:06,25,49,13.00361,77.61818
1393169354,2014/02/23 20:59:14,24.9,49,13.00361,77.61818
1393169610,2014/02/23 21:03:30,24.8,49,13.00361,77.61818
1393169918,2014/02/23 21:08:38,24.8,49,13.00361,77.61818
1393170225,2014/02/23 21:13:45,24.7,49,13.00361,77.61818
1393170533,2014/02/23 21:18:53,24.6,50,13.00361,77.61818
1393170841,2014/02/23 21:24:01,24.6,50,13.00361,77.61818
1393171148,2014/02/23 21:29:08,24.5,50,13.00361,77.61818
1393171456,2014/02/23 21:34:16,24.4,50,13.00361,77.61818
1393171762,2014/02/23 21:39:22,24.4,50,13.00361,77.61818
1393172070,2014/02/23 21:44:30,24.3,50,13.00361,77.61818
1393172379,2014/02/23 21:49:39,24.3,50,13.00361,77.61818
1393172673,2014/02/23 21:54:33,24.3,50,13.00361,77.61818
1393172980,2014/02/23 21:59:40,24.2,50,13.00361,77.61818
1393173288,2014/02/23 22:04:48,24.1,50,13.00361,77.61818
1393173595,2014/02/23 22:09:55,24.1,50,13.00361,77.61818
1393173903,2014/02/23 22:15:03,24,50,13.00361,77.61818
1393174211,2014/02/23 22:20:11,24,50,13.00361,77.61818
1393174467,2014/02/23 22:24:27,23.9,50,13.00361,77.61818
1393174775,2014/02/23 22:29:35,23.9,50,13.00361,77.61818
1393175082,2014/02/23 22:34:42,23.8,50,13.00361,77.61818
1393175390,2014/02/23 22:39:50,23.7,50,13.00361,77.61818
1393175697,2014/02/23 22:44:57,23.7,51,13.00361,77.61818
1393176005,2014/02/23 22:50:05,23.6,51,13.00361,77.61818
1393176313,2014/02/23 22:55:13,23.5,51,13.00361,77.61818
1393176620,2014/02/23 23:00:20,23.5,52,13.00361,77.61818
1393176928,2014/02/23 23:05:28,23.4,52,13.00361,77.61818
1393177235,2014/02/23 23:10:35,23.4,52,13.00361,77.61818
1393177543,2014/02/23 23:15:43,23.3,52,13.00361,77.61818
1393177799,2014/02/23 23:19:59,23.3,52,13.00361,77.61818
1393178107,2014/02/23 23:25:07,23.3,52,13.00361,77.61818
1393178415,2014/02/23 23:30:15,23.2,53,13.00361,77.61818
1393178722,2014/02/23 23:35:22,23.2,53,13.00361,77.61818
1393179030,2014/02/23 23:40:30,23.1,54,13.00361,77.61818
1393179338,2014/02/23 23:45:38,23,54,13.00361,77.61818
1393179645,2014/02/23 23:50:45,23,54,13.00361,77.61818
1393179953,2014/02/23 23:55:53,23,54,13.00361,77.61818
1393180260,2014/02/24 00:01:00,22.9,55,13.00361,77.61818
1393180517,2014/02/24 00:05:17,22.9,55,13.00361,77.61818
1393180823,2014/02/24 00:10:23,22.8,55,13.00361,77.61818
1393181131,2014/02/24 00:15:31,22.8,56,13.00361,77.61818
1393181439,2014/02/24 00:20:39,22.7,56,13.00361,77.61818
1393181746,2014/02/24 00:25:46,22.7,56,13.00361,77.61818
1393182054,2014/02/24 00:30:54,22.6,56,13.00361,77.61818
1393182361,2014/02/24 00:36:01,22.6,56,13.00361,77.61818
1393182669,2014/02/24 00:41:09,22.6,57,13.00361,77.61818
1393182977,2014/02/24 00:46:17,22.5,57,13.00361,77.61818
1393183284,2014/02/24 00:51:24,22.5,57,13.00361,77.61818
1393183592,2014/02/24 00:56:32,22.4,57,13.00361,77.61818
1393183900,2014/02/24 01:01:40,22.4,57,13.00361,77.61818
1393184207,2014/02/24 01:06:47,22.4,57,13.00361,77.61818
1393184463,2014/02/24 01:11:03,22.3,57,13.00361,77.61818
1393184771,2014/02/24 01:16:11,22.3,58,13.00361,77.61818
1393185080,2014/02/24 01:21:20,22.2,59,13.00361,77.61818
1393185387,2014/02/24 01:26:27,22.1,59,13.00361,77.61818
1393185694,2014/02/24 01:31:34,22.1,60,13.00361,77.61818
1393186002,2014/02/24 01:36:42,22,61,13.00361,77.61818
1393186309,2014/02/24 01:41:49,22,62,13.00361,77.61818
1393186617,2014/02/24 01:46:57,21.9,63,13.00361,77.61818
1393186924,2014/02/24 01:52:04,21.9,63,13.00361,77.61818
1393187232,2014/02/24 01:57:12,21.8,65,13.00361,77.61818
1393187540,2014/02/24 02:02:20,21.8,66,13.00361,77.61818
1393187847,2014/02/24 02:07:27,21.7,66,13.00361,77.61818
1393188104,2014/02/24 02:11:44,21.6,66,13.00361,77.61818
1393188411,2014/02/24 02:16:51,21.6,67,13.00361,77.61818
1393188719,2014/02/24 02:21:59,21.5,67,13.00361,77.61818
1393189026,2014/02/24 02:27:06,21.4,68,13.00361,77.61818
1393189334,2014/02/24 02:32:14,21.4,68,13.00361,77.61818
1393189642,2014/02/24 02:37:22,21.4,68,13.00361,77.61818
1393189949,2014/02/24 02:42:29,21.3,68,13.00361,77.61818
1393190257,2014/02/24 02:47:37,21.3,69,13.00361,77.61818
1393190565,2014/02/24 02:52:45,21.2,69,13.00361,77.61818
1393190872,2014/02/24 02:57:52,21.2,70,13.00361,77.61818
1393191179,2014/02/24 03:02:59,21.2,70,13.00361,77.61818
1393191486,2014/02/24 03:08:06,21.1,71,13.00361,77.61818
1393191794,2014/02/24 03:13:14,21.1,71,13.00361,77.61818
1393192102,2014/02/24 03:18:22,21.1,71,13.00361,77.61818
1393192358,2014/02/24 03:22:38,21,72,13.00361,77.61818
1393192666,2014/02/24 03:27:46,21,72,13.00361,77.61818
1393192974,2014/02/24 03:32:54,20.9,72,13.00361,77.61818
1393193282,2014/02/24 03:38:02,20.9,73,13.00361,77.61818
1393193589,2014/02/24 03:43:09,20.8,73,13.00361,77.61818
1393193897,2014/02/24 03:48:17,20.7,74,13.00361,77.61818
1393194205,2014/02/24 03:53:25,20.6,74,13.00361,77.61818
1393194512,2014/02/24 03:58:32,20.6,74,13.00361,77.61818
1393194819,2014/02/24 04:03:39,20.5,74,13.00361,77.61818
1393195127,2014/02/24 04:08:47,20.4,74,13.00361,77.61818
1393195434,2014/02/24 04:13:54,20.4,75,13.00361,77.61818
1393195742,2014/02/24 04:19:02,20.3,75,13.00361,77.61818
1393196049,2014/02/24 04:24:09,20.2,75,13.00361,77.61818
1393196306,2014/02/24 04:28:26,20.2,75,13.00361,77.61818
1393196613,2014/02/24 04:33:33,20.2,75,13.00361,77.61818
1393196921,2014/02/24 04:38:41,20.2,75,13.00361,77.61818
1393197230,2014/02/24 04:43:50,20.1,75,13.00361,77.61818
1393197537,2014/02/24 04:48:57,20.2,75,13.00361,77.61818
1393197844,2014/02/24 04:54:04,20.2,75,13.00361,77.61818
1393198151,2014/02/24 04:59:11,20.2,75,13.00361,77.61818
1393198459,2014/02/24 05:04:19,20.2,74,13.00361,77.61818
1393198767,2014/02/24 05:09:27,20.2,75,13.00361,77.61818
1393199074,2014/02/24 05:14:34,20.1,74,13.00361,77.61818
1393199382,2014/02/24 05:19:42,20.1,74,13.00361,77.61818
1393199638,2014/02/24 05:23:58,20.1,74,13.00361,77.61818
1393199946,2014/02/24 05:29:06,20,74,13.00361,77.61818
1393200253,2014/02/24 05:34:13,20,74,13.00361,77.61818
1393200561,2014/02/24 05:39:21,19.9,74,13.00361,77.61818
1393200869,2014/02/24 05:44:29,19.9,74,13.00361,77.61818
1393201176,2014/02/24 05:49:36,19.8,73,13.00361,77.61818
1393201484,2014/02/24 05:54:44,19.8,74,13.00361,77.61818
1393201792,2014/02/24 05:59:52,19.8,74,13.00361,77.61818
1393202099,2014/02/24 06:04:59,19.7,73,13.00361,77.61818
1393202407,2014/02/24 06:10:07,19.7,73,13.00361,77.61818
1393202713,2014/02/24 06:15:13,19.7,73,13.00361,77.61818
1393203021,2014/02/24 06:20:21,19.7,74,13.00361,77.61818
1393203278,2014/02/24 06:24:38,19.7,74,13.00361,77.61818
1393203586,2014/02/24 06:29:46,19.7,74,13.00361,77.61818
1393203894,2014/02/24 06:34:54,19.6,73,13.00361,77.61818
1393204201,2014/02/24 06:40:01,19.6,73,13.00361,77.61818
1393204509,2014/02/24 06:45:09,19.6,73,13.00361,77.61818
1393204816,2014/02/24 06:50:16,19.5,73,13.00361,77.61818
1393205123,2014/02/24 06:55:23,19.5,73,13.00361,77.61818
1393205431,2014/02/24 07:00:31,19.5,73,13.00361,77.61818
1393205738,2014/02/24 07:05:38,19.5,73,13.00361,77.61818
1393206046,2014/02/24 07:10:46,19.5,73,13.00361,77.61818
1393206354,2014/02/24 07:15:54,19.5,73,13.00361,77.61818
1393206661,2014/02/24 07:21:01,19.5,73,13.00361,77.61818
1393206918,2014/02/24 07:25:18,19.5,73,13.00361,77.61818
1393207225,2014/02/24 07:30:25,19.6,73,13.00361,77.61818
1393207534,2014/02/24 07:35:34,19.6,73,13.00361,77.61818
1393207841,2014/02/24 07:40:41,19.6,73,13.00361,77.61818
1393208148,2014/02/24 07:45:48,19.6,73,13.00361,77.61818
1393208456,2014/02/24 07:50:56,19.7,73,13.00361,77.61818
1393208763,2014/02/24 07:56:03,19.7,73,13.00361,77.61818
1393209071,2014/02/24 08:01:11,19.8,73,13.00361,77.61818
1393209378,2014/02/24 08:06:18,19.9,73,13.00361,77.61818
1393209686,2014/02/24 08:11:26,19.9,72,13.00361,77.61818
1393209994,2014/02/24 08:16:34,20,72,13.00361,77.61818
1393210301,2014/02/24 08:21:41,20.1,72,13.00361,77.61818
1393210558,2014/02/24 08:25:58,20.2,72,13.00361,77.61818
1393210865,2014/02/24 08:31:05,20.3,72,13.00361,77.61818
1393211173,2014/02/24 08:36:13,20.4,71,13.00361,77.61818
1393211481,2014/02/24 08:41:21,20.6,71,13.00361,77.61818
1393211788,2014/02/24 08:46:28,20.7,70,13.00361,77.61818
1393212096,2014/02/24 08:51:36,20.8,70,13.00361,77.61818
1393212403,2014/02/24 08:56:43,20.9,69,13.00361,77.61818
1393212711,2014/02/24 09:01:51,21,69,13.00361,77.61818
1393213018,2014/02/24 09:06:58,21.1,69,13.00361,77.61818
1393213325,2014/02/24 09:12:05,21.2,69,13.00361,77.61818
1393213634,2014/02/24 09:17:14,21.4,68,13.00361,77.61818
1393213941,2014/02/24 09:22:21,21.5,68,13.00361,77.61818
1393214198,2014/02/24 09:26:38,21.6,67,13.00361,77.61818
1393214505,2014/02/24 09:31:45,21.7,66,13.00361,77.61818
1393214812,2014/02/24 09:36:52,21.8,65,13.00361,77.61818
1393215120,2014/02/24 09:42:00,22,65,13.00361,77.61818
1393215427,2014/02/24 09:47:07,22.1,64,13.00361,77.61818
1393215735,2014/02/24 09:52:15,22.2,63,13.00361,77.61818
1393216043,2014/02/24 09:57:23,22.4,62,13.00361,77.61818
1393216350,2014/02/24 10:02:30,22.5,62,13.00361,77.61818
1393216658,2014/02/24 10:07:38,22.6,61,13.00361,77.61818
1393216965,2014/02/24 10:12:45,22.7,60,13.00361,77.61818
1393217273,2014/02/24 10:17:53,22.9,60,13.00361,77.61818
1393217581,2014/02/24 10:23:01,23,59,13.00361,77.61818
1393217888,2014/02/24 10:28:08,23.1,58,13.00361,77.61818
1393218196,2014/02/24 10:33:16,23.2,57,13.00361,77.61818
1393218452,2014/02/24 10:37:32,23.3,55,13.00361,77.61818
1393218760,2014/02/24 10:42:40,23.4,55,13.00361,77.61818
1393219067,2014/02/24 10:47:47,23.6,55,13.00361,77.61818
1393219375,2014/02/24 10:52:55,23.7,55,13.00361,77.61818
1393219683,2014/02/24 10:58:03,23.8,54,13.00361,77.61818
1393219990,2014/02/24 11:03:10,23.9,53,13.00361,77.61818
1393220298,2014/02/24 11:08:18,24,53,13.00361,77.61818
1393220605,2014/02/24 11:13:25,24.1,53,13.00361,77.61818
1393220912,2014/02/24 11:18:32,24.2,52,13.00361,77.61818
1393221220,2014/02/24 11:23:40,24.3,51,13.00361,77.61818
1393221528,2014/02/24 11:28:48,24.4,51,13.00361,77.61818
1393221836,2014/02/24 11:33:56,24.5,50,13.00361,77.61818
1393222092,2014/02/24 11:38:12,24.6,51,13.00361,77.61818
1393222400,2014/02/24 11:43:20,24.7,49,13.00361,77.61818
1393222708,2014/02/24 11:48:28,24.8,49,13.00361,77.61818
1393223015,2014/02/24 11:53:35,24.9,49,13.00361,77.61818
1393223322,2014/02/24 11:58:42,25,50,13.00361,77.61818
1393224985,2014/02/24 12:26:25,25.5,48,13.00361,77.61818
1393225242,2014/02/24 12:30:42,25.5,49,13.00361,77.61818
1393225549,2014/02/24 12:35:49,25.6,48,13.00361,77.61818
1393225856,2014/02/24 12:40:56,25.7,48,13.00361,77.61818
1393226165,2014/02/24 12:46:05,25.7,48,13.00361,77.61818
1393226472,2014/02/24 12:51:12,25.8,48,13.00361,77.61818
1393226779,2014/02/24 12:56:19,25.9,48,13.00361,77.61818
1393227087,2014/02/24 13:01:27,26,48,13.00361,77.61818
1393227395,2014/02/24 13:06:35,26,49,13.00361,77.61818
1393227703,2014/02/24 13:11:43,26.1,50,13.00361,77.61818
1393228010,2014/02/24 13:16:50,26.1,51,13.00361,77.61818
1393228317,2014/02/24 13:21:57,26.2,51,13.00361,77.61818
1393228625,2014/02/24 13:27:05,26.2,52,13.00361,77.61818
1393228933,2014/02/24 13:32:13,26.3,53,13.00361,77.61818
1393229189,2014/02/24 13:36:29,26.3,53,13.00361,77.61818
1393229496,2014/02/24 13:41:36,26.4,53,13.00361,77.61818
1393229804,2014/02/24 13:46:44,26.4,53,13.00361,77.61818
1393230112,2014/02/24 13:51:52,26.4,54,13.00361,77.61818
1393230419,2014/02/24 13:56:59,26.5,54,13.00361,77.61818
1393230727,2014/02/24 14:02:07,26.5,54,13.00361,77.61818
1393231034,2014/02/24 14:07:14,26.6,54,13.00361,77.61818
1393231342,2014/02/24 14:12:22,26.6,54,13.00361,77.61818
1393231650,2014/02/24 14:17:30,26.6,55,13.00361,77.61818
1393231957,2014/02/24 14:22:37,26.7,55,13.00361,77.61818
1393232265,2014/02/24 14:27:45,26.7,55,13.00361,77.61818
1393232573,2014/02/24 14:32:53,26.8,55,13.00361,77.61818
1393232829,2014/02/24 14:37:09,26.9,56,13.00361,77.61818
1393233137,2014/02/24 14:42:17,27,56,13.00361,77.61818
1393233444,2014/02/24 14:47:24,27,56,13.00361,77.61818
1393233752,2014/02/24 14:52:32,26.9,56,13.00361,77.61818
1393234058,2014/02/24 14:57:38,26.9,56,13.00361,77.61818
1393234366,2014/02/24 15:02:46,26.9,56,13.00361,77.61818
1393234674,2014/02/24 15:07:54,27,56,13.00361,77.61818
1393234981,2014/02/24 15:13:01,27.5,56,13.00361,77.61818
1393235289,2014/02/24 15:18:09,28,55,13.00361,77.61818
1393235596,2014/02/24 15:23:16,28.1,55,13.00361,77.61818
1393235905,2014/02/24 15:28:25,27.9,55,13.00361,77.61818
1393236213,2014/02/24 15:33:33,27.8,55,13.00361,77.61818
1393236468,2014/02/24 15:37:48,27.6,56,13.00361,77.61818
1393236776,2014/02/24 15:42:56,27.4,56,13.00361,77.61818
1393237083,2014/02/24 15:48:03,27.2,57,13.00361,77.61818
1393237391,2014/02/24 15:53:11,27.1,57,13.00361,77.61818
1393237699,2014/02/24 15:58:19,27,57,13.00361,77.61818
1393238006,2014/02/24 16:03:26,27,58,13.00361,77.61818
1393238314,2014/02/24 16:08:34,27,58,13.00361,77.61818
1393238621,2014/02/24 16:13:41,27,58,13.00361,77.61818
1393238929,2014/02/24 16:18:49,26.9,59,13.00361,77.61818
1393239237,2014/02/24 16:23:57,26.8,59,13.00361,77.61818
1393239544,2014/02/24 16:29:04,26.8,59,13.00361,77.61818
1393239801,2014/02/24 16:33:21,26.8,60,13.00361,77.61818
1393240108,2014/02/24 16:38:28,26.9,59,13.00361,77.61818
1393240416,2014/02/24 16:43:36,26.9,60,13.00361,77.61818
1393240723,2014/02/24 16:48:43,26.8,60,13.00361,77.61818
1393241031,2014/02/24 16:53:51,26.7,60,13.00361,77.61818
1393241339,2014/02/24 16:58:59,26.6,61,13.00361,77.61818
1393241646,2014/02/24 17:04:06,26.5,61,13.00361,77.61818
1393241954,2014/02/24 17:09:14,26.4,62,13.00361,77.61818
1393242262,2014/02/24 17:14:22,26.3,62,13.00361,77.61818
1393242569,2014/02/24 17:19:29,26.2,62,13.00361,77.61818
1393242877,2014/02/24 17:24:37,26.2,63,13.00361,77.61818
1393243133,2014/02/24 17:28:53,26.2,63,13.00361,77.61818
1393243441,2014/02/24 17:34:01,26.2,63,13.00361,77.61818
1393243748,2014/02/24 17:39:08,26.1,63,13.00361,77.61818
1393244056,2014/02/24 17:44:16,26,63,13.00361,77.61818
1393244364,2014/02/24 17:49:24,25.9,63,13.00361,77.61818
1393244671,2014/02/24 17:54:31,25.8,64,13.00361,77.61818
1393244979,2014/02/24 17:59:39,25.7,64,13.00361,77.61818
1393245286,2014/02/24 18:04:46,25.6,64,13.00361,77.61818
1393245593,2014/02/24 18:09:53,25.5,64,13.00361,77.61818
1393245901,2014/02/24 18:15:01,25.5,65,13.00361,77.61818
1393246208,2014/02/24 18:20:08,25.3,65,13.00361,77.61818
1393246516,2014/02/24 18:25:16,25.2,65,13.00361,77.61818
1393246772,2014/02/24 18:29:32,25.2,66,13.00361,77.61818
1393247080,2014/02/24 18:34:40,25.1,66,13.00361,77.61818
1393247388,2014/02/24 18:39:48,25.1,66,13.00361,77.61818
1393247696,2014/02/24 18:44:56,25,67,13.00361,77.61818
1393248003,2014/02/24 18:50:03,24.9,67,13.00361,77.61818
1393248310,2014/02/24 18:55:10,24.8,67,13.00361,77.61818
1393248618,2014/02/24 19:00:18,24.7,68,13.00361,77.61818
1393248926,2014/02/24 19:05:26,24.7,68,13.00361,77.61818
1393249234,2014/02/24 19:10:34,24.6,68,13.00361,77.61818
1393253788,2014/02/24 20:26:28,23.8,72,13.00361,77.61818
1393254044,2014/02/24 20:30:44,23.8,72,13.00361,77.61818
1393254352,2014/02/24 20:35:52,23.7,72,13.00361,77.61818
1393254660,2014/02/24 20:41:00,23.7,73,13.00361,77.61818
1393254967,2014/02/24 20:46:07,23.7,73,13.00361,77.61818
1393255275,2014/02/24 20:51:15,23.6,73,13.00361,77.61818
1393255582,2014/02/24 20:56:22,23.6,73,13.00361,77.61818
1393255890,2014/02/24 21:01:30,23.6,73,13.00361,77.61818
1393256197,2014/02/24 21:06:37,23.5,74,13.00361,77.61818
1393256504,2014/02/24 21:11:44,23.5,74,13.00361,77.61818
1393256813,2014/02/24 21:16:53,23.5,74,13.00361,77.61818
1393257120,2014/02/24 21:22:00,23.4,74,13.00361,77.61818
1393257377,2014/02/24 21:26:17,23.4,75,13.00361,77.61818
1393257684,2014/02/24 21:31:24,23.3,75,13.00361,77.61818
1393257991,2014/02/24 21:36:31,23.3,75,13.00361,77.61818
1393258300,2014/02/24 21:41:40,23.3,75,13.00361,77.61818
1393258604,2014/02/24 21:46:44,23.3,75,13.00361,77.61818
1393258915,2014/02/24 21:51:55,23.2,76,13.00361,77.61818
1393259223,2014/02/24 21:57:03,23.2,76,13.00361,77.61818
1393259530,2014/02/24 22:02:10,23.2,76,13.00361,77.61818
1393259837,2014/02/24 22:07:17,23.2,76,13.00361,77.61818
1393260145,2014/02/24 22:12:25,23.1,76,13.00361,77.61818
1393260452,2014/02/24 22:17:32,23.1,76,13.00361,77.61818
1393260708,2014/02/24 22:21:48,23.1,76,13.00361,77.61818
1393261016,2014/02/24 22:26:56,23,76,13.00361,77.61818
1393261324,2014/02/24 22:32:04,23,76,13.00361,77.61818
1393261631,2014/02/24 22:37:11,23,76,13.00361,77.61818
1393261939,2014/02/24 22:42:19,23,76,13.00361,77.61818
1393262246,2014/02/24 22:47:26,23,76,13.00361,77.61818
1393262554,2014/02/24 22:52:34,23,76,13.00361,77.61818
1393262862,2014/02/24 22:57:42,22.9,76,13.00361,77.61818
1393263169,2014/02/24 23:02:49,22.9,76,13.00361,77.61818
1393263477,2014/02/24 23:07:57,22.9,77,13.00361,77.61818
1393263785,2014/02/24 23:13:05,22.9,76,13.00361,77.61818
1393264092,2014/02/24 23:18:12,22.9,76,13.00361,77.61818
1393264349,2014/02/24 23:22:29,22.9,76,13.00361,77.61818
1393264656,2014/02/24 23:27:36,22.9,76,13.00361,77.61818
1393264964,2014/02/24 23:32:44,22.8,77,13.00361,77.61818
1393265271,2014/02/24 23:37:51,22.8,77,13.00361,77.61818
1393265579,2014/02/24 23:42:59,22.8,77,13.00361,77.61818
1393265887,2014/02/24 23:48:07,22.8,77,13.00361,77.61818
1393266194,2014/02/24 23:53:14,22.8,77,13.00361,77.61818
1393266502,2014/02/24 23:58:22,22.7,77,13.00361,77.61818
1393266809,2014/02/25 00:03:29,22.7,77,13.00361,77.61818
1393267117,2014/02/25 00:08:37,22.7,77,13.00361,77.61818
1393267424,2014/02/25 00:13:44,22.7,77,13.00361,77.61818
1393267731,2014/02/25 00:18:51,22.7,77,13.00361,77.61818
1393267989,2014/02/25 00:23:09,22.7,77,13.00361,77.61818
1393268296,2014/02/25 00:28:16,22.7,77,13.00361,77.61818
1393268603,2014/02/25 00:33:23,22.7,77,13.00361,77.61818
1393268911,2014/02/25 00:38:31,22.6,78,13.00361,77.61818
1393269218,2014/02/25 00:43:38,22.6,78,13.00361,77.61818
1393269526,2014/02/25 00:48:46,22.6,78,13.00361,77.61818
1393269833,2014/02/25 00:53:53,22.6,78,13.00361,77.61818
1393270141,2014/02/25 00:59:01,22.6,79,13.00361,77.61818
1393270450,2014/02/25 01:04:10,22.5,80,13.00361,77.61818
1393270757,2014/02/25 01:09:17,22.5,81,13.00361,77.61818
1393271064,2014/02/25 01:14:24,22.4,81,13.00361,77.61818
1393271371,2014/02/25 01:19:31,22.3,81,13.00361,77.61818
1393271628,2014/02/25 01:23:48,22.3,82,13.00361,77.61818
1393271935,2014/02/25 01:28:55,22.3,82,13.00361,77.61818
1393272244,2014/02/25 01:34:04,22.2,82,13.00361,77.61818
1393272552,2014/02/25 01:39:12,22.2,83,13.00361,77.61818
1393272858,2014/02/25 01:44:18,22.1,83,13.00361,77.61818
1393273166,2014/02/25 01:49:26,22.1,83,13.00361,77.61818
1393273474,2014/02/25 01:54:34,22.1,83,13.00361,77.61818
1393273781,2014/02/25 01:59:41,22.1,83,13.00361,77.61818
1393274089,2014/02/25 02:04:49,22.1,83,13.00361,77.61818
1393274396,2014/02/25 02:09:56,22,83,13.00361,77.61818
1393274704,2014/02/25 02:15:04,22,83,13.00361,77.61818
1393275012,2014/02/25 02:20:12,22,83,13.00361,77.61818
1393275268,2014/02/25 02:24:28,22,83,13.00361,77.61818
1393275576,2014/02/25 02:29:36,22,83,13.00361,77.61818
1393275883,2014/02/25 02:34:43,22,83,13.00361,77.61818
1393276191,2014/02/25 02:39:51,22,83,13.00361,77.61818
1393276498,2014/02/25 02:44:58,22,83,13.00361,77.61818
1393276806,2014/02/25 02:50:06,22,83,13.00361,77.61818
1393277113,2014/02/25 02:55:13,21.9,83,13.00361,77.61818
1393277420,2014/02/25 03:00:20,21.9,83,13.00361,77.61818
1393277728,2014/02/25 03:05:28,21.9,83,13.00361,77.61818
1393278036,2014/02/25 03:10:36,21.9,83,13.00361,77.61818
1393278344,2014/02/25 03:15:44,21.9,83,13.00361,77.61818
1393278652,2014/02/25 03:20:52,21.9,83,13.00361,77.61818
1393278908,2014/02/25 03:25:08,21.9,83,13.00361,77.61818
1393279216,2014/02/25 03:30:16,21.9,83,13.00361,77.61818
1393279522,2014/02/25 03:35:22,21.8,83,13.00361,77.61818
1393279830,2014/02/25 03:40:30,21.8,83,13.00361,77.61818
1393280138,2014/02/25 03:45:38,21.8,83,13.00361,77.61818
1393280445,2014/02/25 03:50:45,21.8,83,13.00361,77.61818
1393280754,2014/02/25 03:55:54,21.8,82,13.00361,77.61818
1393281061,2014/02/25 04:01:01,21.8,82,13.00361,77.61818
1393281368,2014/02/25 04:06:08,21.8,82,13.00361,77.61818
1393281676,2014/02/25 04:11:16,21.7,82,13.00361,77.61818
1393281983,2014/02/25 04:16:23,21.7,81,13.00361,77.61818
1393282291,2014/02/25 04:21:31,21.7,81,13.00361,77.61818
1393282600,2014/02/25 04:26:40,21.7,81,13.00361,77.61818
1393282856,2014/02/25 04:30:56,21.7,81,13.00361,77.61818
1393283163,2014/02/25 04:36:03,21.7,81,13.00361,77.61818
1393283471,2014/02/25 04:41:11,21.7,81,13.00361,77.61818
1393283779,2014/02/25 04:46:19,21.7,81,13.00361,77.61818
